Column1,futureYear,Month,DATE,Year,Day,TAVG,DoY,futureTAVG,NormalMMAX,futureTMAX,futureDeltaMAX,futureDeltaDuration,futureDeltaFrequency,futureDeltaPeak,frequencyBanned,futureHeatwave,Time,HeatWaveAdditional
352,2039,12,2005-12-18,2005,18,23.0,12-18,23.85,26.854476806904,25.13,-1.72447680690399,12,86,1.5488892,0,23.85,352,0.0
353,2039,12,2005-12-19,2005,19,21.1142857142857,12-19,21.9642857142857,26.854476806904,22.93,-3.92447680690399,12,86,1.5488892,0,21.9642857142857,353,0.0
354,2039,12,2005-12-20,2005,20,22.275,12-20,23.125,26.854476806904,23.73,-3.12447680690399,12,86,1.5488892,0,23.125,354,0.0
355,2039,12,2005-12-21,2005,21,21.45,12-21,22.3,26.854476806904,22.83,-4.02447680690399,12,86,1.5488892,0,22.3,355,0.0
356,2039,12,2005-12-22,2005,22,20.95,12-22,21.8,26.854476806904,22.33,-4.52447680690399,12,86,1.5488892,0,21.8,356,0.0
357,2039,12,2005-12-23,2005,23,21.85,12-23,22.7,26.854476806904,24.13,-2.72447680690399,12,86,1.5488892,0,22.7,357,0.0
358,2039,12,2005-12-24,2005,24,21.9333333333333,12-24,22.7833333333333,26.854476806904,24.03,-2.82447680690399,12,86,1.5488892,0,22.7833333333333,358,0.0
359,2039,12,2005-12-25,2005,25,23.6142857142857,12-25,24.4642857142857,26.854476806904,26.73,-0.124476806903992,12,86,1.5488892,0,24.4642857142857,359,0.0
360,2039,12,2005-12-26,2005,26,24.75,12-26,25.6,26.854476806904,27.23,0.375523193096008,12,86,1.5488892,0,25.6,360,0.0
361,2039,12,2005-12-27,2005,27,25.0125,12-27,25.8625,26.854476806904,28.03,1.17552319309601,12,86,1.5488892,0,25.8625,361,0.0
362,2039,12,2005-12-28,2005,28,24.9375,12-28,25.7875,26.854476806904,26.73,-0.124476806903992,12,86,1.5488892,0,25.7875,362,0.0
363,2039,12,2005-12-29,2005,29,24.775,12-29,25.625,26.854476806904,26.63,-0.22447680690399,12,86,1.5488892,0,25.625,363,0.0
364,2039,12,2005-12-30,2005,30,24.7625,12-30,25.6125,26.854476806904,27.03,0.175523193096009,12,86,1.5488892,0,25.6125,364,0.0
365,2039,12,2005-12-31,2005,31,24.8285714285714,12-31,25.6785714285714,26.854476806904,25.93,-0.924476806903989,12,86,1.5488892,0,25.6785714285714,365,0.0
